Date,A.csv,AAL.csv,AAP.csv,AAPL.csv,ABBV.csv,ABC.csv,ABMD.csv,ABT.csv,ACN.csv,ADBE.csv,ADI.csv,ADM.csv,ADP.csv,ADS.csv,ADSK.csv,AEE.csv,AEP.csv,AES.csv,AET.csv,AFL.csv,AGN.csv,AIG.csv,AIV.csv,AIZ.csv,AJG.csv,AKAM.csv,ALB.csv,ALGN.csv,ALK.csv,ALL.csv,ALLE.csv,ALXN.csv,AMAT.csv,AMD.csv,AME.csv,AMG.csv,AMGN.csv,AMP.csv,AMT.csv,AMZN.csv,ANSS.csv,ANTM.csv,AON.csv,AOS.csv,APA.csv,APC.csv,APD.csv,APH.csv,APTV.csv,ARE.csv,ARNC.csv,ATVI.csv,AVB.csv,AVGO.csv,AVY.csv,AWK.csv,AXP.csv,AZO.csv,BA.csv,BAC.csv,BAX.csv,BBT.csv,BBY.csv,BDX.csv,BF.B.csv,BHGE.csv,BIIB.csv,BK.csv,BLK.csv,BLL.csv,BMY.csv,BR.csv,BRK.B.csv,BSX.csv,BWA.csv,BXP.csv,CA.csv,CAH.csv,CAT.csv,CBOE.csv,CCL.csv,CDNS.csv,CHRW.csv,COF.csv,COG.csv,CPB.csv,GOOG.csv,GOOGL.csv,HRB.csv,KMX.csv,LNT.csv,MMM.csv,MO.csv,T.csv
2017-10-10,66.6,53.03,91.84,155.9,91.17,79.55,172.18,55.4,137.52,152.15,87.99,43.01,114.11,226.59,117.05,59.86,72.39,11.25,156.1,41.81,207.42,61.78,44.69,95.82,61.87,51.03,137.77,188.67,80.68,93.33,87.81,143.84,52.59,13.7,67.16,195.22,185.79,151.25,137.09,987.2,126.18,188.64,147.63,60.73,42.46,48.41,153.19,87.02,82.6025,121.81,27.39,61.45,178.5,245.99,100.79,84.07,91.89,587.57,260.93,25.93,61.71,47.71,57.17,196.29,43.943999999999996,34.97,332.83,54.66,465.49,42.5,65.13,81.95,188.0,29.34,51.99,127.1,33.64,65.78,128.19,108.43,67.08,41.01,77.09,87.3,25.36,46.24,972.6,987.8,25.71,76.23,42.34,216.75,65.01,38.5
2017-10-11,66.62,52.83,89.4,156.55,92.38,80.32,172.66,54.44,136.91,153.65,88.57,43.29,113.09,224.8,118.57,59.78,72.76,11.27,156.3,41.94,206.61,61.84,44.97,95.32,61.72,50.52,137.42,192.46,81.52,93.09,88.15,141.23,53.23,13.88,66.97,194.56,184.15,151.83,137.93,995.0,127.14,189.89,147.77,60.65,41.96,48.39,152.93,86.78,83.1302,122.51,27.35,61.36,179.98,250.4,101.21,84.44,91.96,588.56,261.44,25.83,62.01,47.35,55.47,197.51,44.24,34.39,333.19,54.88,473.93,42.3,65.11,82.0,187.46,29.27,52.01,128.28,33.63,65.82,128.6,109.1,67.2,41.39,76.7,86.75,25.51,45.74,989.25,1005.65,25.61,76.06,42.66,216.51,64.87,38.19
2017-10-12,67.54,52.65,86.56,156.0,91.42,80.8,173.0,54.71,139.2,153.61,88.83,43.44,113.59,220.14,118.99,60.34,73.34,11.22,154.49,41.97,204.08,62.55,45.24,95.95,62.04,50.52,137.3,192.38,80.4,92.54,89.56,141.46,53.31,14.2,67.11,193.76,182.76,152.58,140.03,1000.93,129.24,189.74,149.24,61.45,41.41,47.73,153.34,87.77,82.167,123.62,27.56,62.05,180.96,248.74,100.8,85.1,91.61,589.75,261.91,25.45,62.53,46.85,55.13,198.83,44.144,33.92,333.31,54.74,480.59,42.25,65.35,82.21,186.3,29.43,50.92,128.0,33.92,66.33,129.99,110.02,66.86,41.82,77.18,84.59,26.0,45.99,987.83,1005.65,25.75,75.7,43.01,217.59,65.35,35.86
2017-10-13,66.99,52.7,85.51,156.99,90.67,79.44,173.85,54.65,139.2,153.93,89.06,44.0,113.86,230.86,119.63,60.41,73.16,11.25,153.06,42.005,205.52,63.16,44.66,95.71,62.02,50.76,138.94,192.81,80.96,92.34,88.3,140.61,53.94,14.22,67.2,193.55,183.01,152.91,139.97,1002.94,129.94,183.83,149.38,61.16,41.6,47.79,153.46,87.2,81.6477,123.66,27.16,61.08,180.6,247.96,101.94,85.02,92.86,599.16,260.74,25.83,62.82,46.7,55.1,201.43,44.2,33.73,337.64,54.67,475.49,42.35,65.29,82.59,187.37,29.44,51.13,128.29,33.88,64.96,130.71,110.5,67.94,42.0,77.26,85.36,26.0,46.18,989.68,1007.87,25.2,75.44,43.05,217.72,65.05,35.7
2017-10-16,66.91,52.27,86.01,159.88,91.04,79.0,170.55,54.63,139.09,150.46,88.83,43.7,114.58,228.77,119.2,60.64,73.12,11.27,151.44,42.09,198.41,63.98,44.25,96.22,62.12,50.73,140.16,193.37,80.47,92.46,88.14,140.84,55.04,14.26,67.77,195.3,181.9,153.39,139.59,1006.34,131.31,183.76,149.95,61.21,42.73,48.45,153.22,86.94,82.0665,123.5,27.17,61.48,179.2,246.67,102.18,85.21,91.96,598.55,259.75,26.24,63.65,47.03,54.91,200.82,44.336000000000006,33.7,335.68,54.71,477.96,42.19,63.65,83.1,187.96,29.16,52.17,128.38,33.71,64.63,131.47,109.7,68.24,41.97,77.33,86.85,25.69,46.65,992.0,1009.35,25.33,75.46,43.12,218.72,65.37,36.17
2017-10-17,66.12,52.07,88.09,160.47,92.17,79.95,172.47,55.06,138.65,150.38,88.94,43.67,113.72,226.94,118.72,60.95,73.2,11.19,155.9,41.88,197.78,63.63,44.24,95.86,61.88,50.58,139.41,194.27,80.52,91.41,87.0,143.16,55.13,14.16,67.92,193.79,186.19,152.35,139.13,1009.13,129.69,187.26,149.2,60.72,42.76,48.9,153.47,86.7,81.4467,124.1,26.84,61.66,180.02,242.62,101.58,86.03,91.69,607.87,258.62,26.2,63.92,46.52,54.65,203.07,44.856,33.79,344.47,53.96,475.55,41.98,64.18,82.99,187.39,29.4,52.02,128.06,33.59,65.08,130.54,109.53,68.13,41.81,76.02,86.07,25.88,46.14,992.18,1011.0,24.84,75.37,43.44,217.75,64.87,36.23
2017-10-18,66.44,52.03,87.81,159.76,96.04,80.49,172.95,55.77,137.42,153.0,89.0,43.31,113.93,228.38,118.54,61.01,73.01,11.13,157.43,41.88,187.15,63.44,44.19,101.8,62.13,51.0,139.66,194.23,80.43,91.25,87.6,140.24,55.34,14.07,67.92,195.46,186.28,152.74,137.48,997.0,129.56,191.79,149.6,60.64,42.65,48.77,153.2,86.62,81.8571,123.17,26.89,61.5,180.08,244.0,100.51,86.22,92.08,606.31,260.04,26.48,63.84,46.54,55.46,207.72,44.608000000000004,33.8,344.58,54.46,477.5,42.11,63.7,83.61,187.85,29.52,52.39,126.67,33.73,64.7,131.29,109.59,67.46,41.79,77.34,86.66,25.62,45.64,992.81,1012.74,25.04,75.26,43.38,218.27,64.81,35.71
2017-10-19,66.88,51.51,86.92,155.98,96.48,82.2,172.21,56.0,138.62,171.73,88.8,43.31,114.62,232.8,119.29,61.56,73.83,11.29,157.64,42.225,189.27,65.07,44.13,101.14,62.64,51.65,139.49,196.85,78.83,92.73,87.74,140.46,55.33,13.95,68.4,195.72,184.12,152.45,138.39,986.61,129.89,193.2,150.82,60.8,42.15,48.67,152.86,86.1,81.7817,123.36,26.68,61.99,180.6,244.29,98.79,87.24,91.9,595.27,259.04,26.58,63.47,46.74,55.46,209.36,44.608000000000004,33.15,342.42,52.85,476.79,41.94,64.67,83.67,187.21,29.57,52.05,123.63,33.93,66.15,131.55,108.93,65.79,41.81,77.98,87.48,25.48,45.37,984.45,1001.84,25.55,74.84,43.85,219.24,64.37,35.69
2017-10-20,67.25,51.93,86.78,156.25,96.1,83.21,174.62,56.32,139.49,175.64,88.93,43.49,115.93,239.37,120.81,61.56,73.98,11.13,160.84,41.925,188.28,64.87,44.07,99.89,62.92,51.87,140.78,200.88,79.69,92.97,88.02,139.02,56.09,13.81,68.58,197.54,182.96,154.12,139.07,982.91,130.94,194.69,151.54,61.59,41.53,49.01,154.22,86.57,81.1116,122.26,27.17,62.63,181.19,244.24,99.71,87.76,92.09,590.06,264.75,27.17,63.59,47.5,55.83,211.83,44.864,33.26,338.1,53.12,476.62,42.3,64.42,84.36,189.04,29.69,52.2,122.93,34.1,66.71,131.36,109.99,65.88,42.28,78.3,89.67,25.53,45.97,988.2,1005.07,25.72,75.14,43.87,221.32,65.0,35.54
2017-10-23,67.02,50.98,85.91,156.17,94.51,82.53,176.0,56.08,139.33,172.16,88.77,43.57,117.01,239.33,118.99,61.72,73.92,11.13,161.47,42.16,187.77,64.96,44.11,99.49,62.96,51.46,138.53,202.76,78.74,92.97,87.31,135.2,56.37,14.1,68.49,195.85,180.53,154.18,138.75,966.3,131.22,195.64,151.94,61.55,40.3,48.1,153.6,86.35,81.8906,121.96,24.35,61.46,181.98,244.27,99.01,87.73,92.38,589.0,262.32,27.16,64.12,47.41,56.02,211.03,45.088,31.47,328.55,52.51,474.39,42.91,63.75,84.33,189.39,29.61,52.13,122.88,34.29,66.65,131.68,110.69,66.1,42.15,78.43,89.72,25.23,46.45,968.45,985.54,26.25,74.39,43.77,221.55,64.5,35.25
2017-10-24,67.32,51.95,84.25,157.1,91.69,81.85,176.71,55.38,138.91,171.58,90.29,43.73,116.46,239.8,119.29,61.73,73.97,10.99,160.08,42.28,182.92,65.13,43.75,99.68,62.83,51.91,138.72,203.72,79.39,93.64,88.48,136.66,56.38,14.25,68.73,195.59,180.37,153.97,138.03,975.9,132.11,195.25,152.38,61.93,40.14,48.05,153.85,86.65,82.3094,122.07,24.33,62.73,179.51,247.68,98.91,86.82,93.86,585.83,266.0,27.68,64.35,47.58,56.65,210.97,44.728,30.69,315.73,52.88,473.72,42.92,63.65,84.38,189.78,29.8,52.75,121.42,34.29,66.44,138.24,110.25,66.42,42.31,78.83,89.52,24.92,46.13,970.54,988.49,26.41,74.78,43.48,234.65,64.13,34.86
2017-10-25,67.39,51.02,83.31,156.41,91.77,82.22,171.37,55.49,141.16,171.83,89.86,43.44,116.34,235.82,119.94,61.1,73.58,10.9,160.12,42.035,180.34,65.1,43.7,99.8,62.54,54.0,138.53,201.75,68.92,93.28,86.49,132.01,55.3,12.33,68.51,189.19,177.5,157.06,137.33,972.91,132.85,205.71,151.65,59.11,39.51,47.68,154.59,87.25,81.5807,122.02,24.85,61.81,180.48,245.82,104.05,86.93,93.53,587.4,258.42,27.63,64.38,47.78,55.17,210.39,44.528,30.07,314.64,51.75,469.15,42.45,64.0,84.26,188.71,29.61,51.66,121.49,34.13,67.05,136.84,109.73,65.84,42.22,78.6,90.82,24.42,46.21,973.33,991.46,25.94,74.17,43.25,237.68,63.79,33.49
2017-10-26,67.71,48.61,85.65,157.41,89.56,78.77,179.59,55.48,141.97,173.75,90.56,43.01,117.3,232.59,121.35,61.38,73.76,10.86,178.6,41.815,176.33,64.85,43.35,100.43,62.25,53.34,139.04,202.98,65.38,93.96,80.7,126.07,55.93,12.005,69.23,190.99,176.52,162.8,138.45,972.43,133.84,206.91,151.21,59.67,39.59,47.69,161.39,85.5,82.9795,121.73,24.59,62.06,180.66,243.76,104.86,87.49,95.69,590.89,259.27,27.74,64.93,48.62,55.95,209.84,45.06399999999999,29.94,307.64,52.22,473.48,42.73,60.95,85.08,188.61,28.82,53.37,121.28,32.63,64.75,136.94,111.49,66.6,42.72,79.59,92.52,24.65,47.52,972.56,991.42,26.51,74.86,43.38,232.94,65.79,33.68
2017-10-27,67.97,47.56,81.93,163.05,91.93,76.38,181.07,55.37,143.28,177.33,91.21,43.07,118.25,231.83,123.58,61.8,74.02,10.78,173.12,41.97,178.82,64.55,44.37,100.05,62.54,53.0,139.08,235.94,66.58,93.73,80.29,128.62,56.69,11.84,69.19,190.68,175.28,160.62,139.03,1100.95,135.78,211.34,146.18,59.6,40.74,48.81,160.88,86.6,82.6947,122.16,24.61,64.14,181.65,252.9,106.11,87.67,95.79,583.17,256.46,27.8,65.68,48.74,55.2,210.1,44.70399999999999,31.3,307.74,52.14,475.13,42.77,59.94,85.95,188.59,28.5,52.87,121.23,32.87,62.01,137.81,111.95,67.21,43.08,79.82,92.78,26.75,48.13,1019.27,1033.67,26.27,74.36,43.75,234.74,64.92,33.97
2017-10-30,67.49,47.25,82.0,166.72,90.96,76.93,179.48,54.29,143.29,176.03,91.32,42.81,116.98,224.47,123.91,61.83,74.17,10.74,171.23,41.915,178.64,64.78,44.2,100.85,62.74,52.46,139.51,235.57,66.46,94.07,81.97,127.81,55.9,10.89,67.63,185.5,174.59,158.3,142.87,1110.85,135.8,209.46,143.45,59.18,40.81,48.69,159.95,85.76,82.2926,121.72,24.78,65.3,181.89,261.23,105.32,87.76,95.07,590.15,259.25,27.6,64.57,49.11,55.38,208.65,44.568000000000005,31.5,315.8,51.65,472.29,42.64,60.84,85.64,187.85,28.16,52.39,120.81,32.32,61.7,136.49,111.86,66.02,42.9,78.35,92.43,27.19,46.36,1017.11,1033.13,25.3,74.95,43.18,231.02,64.05,33.54
